category,package,group,texture_id,role,family,state_index,embedded_index,width,height,anchor_x,anchor_y,mapping_method,coverage,boundary,match_rmse,source_png,replacement_path
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00001,mouth,mouth,0,1,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00001_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00001_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00002,mouth,mouth,1,2,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00002_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00002_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00003,mouth,mouth,2,3,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00003_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00003_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00004,mouth,mouth,3,4,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00004_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00004_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00005,mouth,mouth,4,5,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00005_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00005_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00006,mouth,mouth,5,6,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c2_00006_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00006_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00007,face_eyes,face_eyes,0,7,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00007_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00007_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00008,face_eyes,face_eyes,1,8,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00008_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00008_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00009,face_eyes,face_eyes,2,9,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00009_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00009_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00010,face_eyes,face_eyes,3,10,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00010_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00010_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00011,face_eyes,face_eyes,4,11,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00011_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00011_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00012,face_eyes,face_eyes,5,12,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00012_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00012_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00013,face_eyes,face_eyes,6,13,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00013_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00013_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00014,face_eyes,face_eyes,7,14,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00014_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00014_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00015,face_eyes,face_eyes,8,15,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00015_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00015_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00016,face_eyes,face_eyes,9,16,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00016_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00016_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00017,face_eyes,face_eyes,10,17,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00017_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00017_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c2,0x0FBB6F8E/c2/00018,face_eyes,face_eyes,11,18,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c2_00018_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c2\c2_00018_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x0FBB6F8E\png\c3_00000_872x960_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00000_872x960_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00001,mouth,mouth,0,1,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00001_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00001_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00002,mouth,mouth,1,2,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00002_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00002_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00003,mouth,mouth,2,3,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00003_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00003_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00004,mouth,mouth,3,4,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00004_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00004_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00005,mouth,mouth,4,5,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00005_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00005_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00006,mouth,mouth,5,6,36,24,252,258,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\c3_00006_36x24_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00006_36x24_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00007,face_eyes,face_eyes,0,7,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00007_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00007_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00008,face_eyes,face_eyes,1,8,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00008_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00008_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00009,face_eyes,face_eyes,2,9,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00009_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00009_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00010,face_eyes,face_eyes,3,10,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00010_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00010_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00011,face_eyes,face_eyes,4,11,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00011_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00011_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00012,face_eyes,face_eyes,5,12,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00012_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00012_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00013,face_eyes,face_eyes,6,13,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00013_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00013_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00014,face_eyes,face_eyes,7,14,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00014_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00014_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00015,face_eyes,face_eyes,8,15,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00015_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00015_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00016,face_eyes,face_eyes,9,16,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00016_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00016_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00017,face_eyes,face_eyes,10,17,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00017_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00017_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,c3,0x0FBB6F8E/c3/00018,face_eyes,face_eyes,11,18,124,72,211,182,alpha_gap_rectangle,1.0,0.9209183673469388,,packages\0x0FBB6F8E\png\c3_00018_124x72_bc7.png,outgame_navigator\0x0FBB6F8E\c3\c3_00018_124x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x0FBB6F8E\png\d1_00000_872x960_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00000_872x960_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00001,mouth,mouth,0,1,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00001_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00001_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00002,mouth,mouth,1,2,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00002_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00002_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00003,mouth,mouth,2,3,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00003_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00003_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00004,mouth,mouth,3,4,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00004_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00004_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00005,mouth,mouth,4,5,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00005_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00005_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00006,mouth,mouth,5,6,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00006_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00006_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00007,mouth,mouth,6,7,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00007_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00007_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00008,mouth,mouth,7,8,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00008_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00008_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00009,mouth,mouth,8,9,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d1_00009_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00009_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00010,face_eyes,face_eyes,0,10,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00010_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00010_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00011,face_eyes,face_eyes,1,11,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00011_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00011_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00012,face_eyes,face_eyes,2,12,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00012_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00012_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00013,face_eyes,face_eyes,3,13,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00013_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00013_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00014,face_eyes,face_eyes,4,14,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00014_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00014_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00015,face_eyes,face_eyes,5,15,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00015_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00015_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00016,face_eyes,face_eyes,6,16,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00016_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00016_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00017,face_eyes,face_eyes,7,17,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00017_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00017_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d1,0x0FBB6F8E/d1/00018,face_eyes,face_eyes,8,18,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d1_00018_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d1\d1_00018_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x0FBB6F8E\png\d2_00000_872x960_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00000_872x960_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00001,mouth,mouth,0,1,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00001_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00001_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00002,mouth,mouth,1,2,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00002_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00002_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00003,mouth,mouth,2,3,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00003_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00003_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00004,mouth,mouth,3,4,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00004_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00004_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00005,mouth,mouth,4,5,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00005_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00005_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00006,mouth,mouth,5,6,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00006_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00006_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00007,mouth,mouth,6,7,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00007_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00007_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00008,mouth,mouth,7,8,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00008_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00008_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00009,mouth,mouth,8,9,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d2_00009_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00009_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00010,face_eyes,face_eyes,0,10,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00010_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00010_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00011,face_eyes,face_eyes,1,11,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00011_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00011_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00012,face_eyes,face_eyes,2,12,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00012_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00012_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00013,face_eyes,face_eyes,3,13,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00013_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00013_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00014,face_eyes,face_eyes,4,14,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00014_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00014_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00015,face_eyes,face_eyes,5,15,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00015_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00015_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00016,face_eyes,face_eyes,6,16,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00016_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00016_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00017,face_eyes,face_eyes,7,17,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00017_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00017_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d2,0x0FBB6F8E/d2/00018,face_eyes,face_eyes,8,18,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d2_00018_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d2\d2_00018_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x0FBB6F8E\png\d3_00000_872x960_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00000_872x960_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00001,mouth,mouth,0,1,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00001_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00001_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00002,mouth,mouth,1,2,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00002_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00002_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00003,mouth,mouth,2,3,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00003_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00003_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00004,mouth,mouth,3,4,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00004_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00004_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00005,mouth,mouth,4,5,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00005_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00005_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00006,mouth,mouth,5,6,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00006_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00006_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00007,mouth,mouth,6,7,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00007_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00007_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00008,mouth,mouth,7,8,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00008_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00008_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00009,mouth,mouth,8,9,40,20,259,268,alpha_gap_rectangle,1.0,1.0,,packages\0x0FBB6F8E\png\d3_00009_40x20_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00009_40x20_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00010,face_eyes,face_eyes,0,10,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d3_00010_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00010_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00011,face_eyes,face_eyes,1,11,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d3_00011_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00011_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00012,face_eyes,face_eyes,2,12,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d3_00012_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00012_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00013,face_eyes,face_eyes,3,13,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d3_00013_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00013_116x72_bc7.png
outgame_navigator,0x0FBB6F8E,d3,0x0FBB6F8E/d3/00014,face_eyes,face_eyes,4,14,116,72,224,194,alpha_gap_rectangle,1.0,0.9175531914893617,,packages\0x0FBB6F8E\png\d3_00014_116x72_bc7.png,outgame_navigator\0x0FBB6F8E\d3\d3_00014_116x72_bc7.png
